ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
1635,1703.75,50,17.647058,17.254902,86,-2.34375,0.0,19.0,27.058823,50.588234,16.078432,31.764706,18.431372,0,102,0.0,48,9,550.0,404.200012,13.73,0.0,0,9155,0,255,3/7/2025
1698,814.75,14,16.078432,24.313726,88,-2.34375,3.125,26.0,29.019608,47.843136,16.078432,31.764706,16.078432,0,102,0.0,49,7,511.099976,393.299988,13.652,13.333333,0,9156,0,255,3/7/2025
471,889.0,0,16.470589,27.843138,88,-2.34375,1.5625,27.0,40.392159,48.627453,16.078432,31.764706,16.862745,0,101,0.0,41,-4,538.599976,400.5,13.632,15.686275,0,9135,0,255,3/7/2025
1186,896.75,17,18.431372,36.07843,87,-2.34375,0.0,37.0,29.019608,50.588234,16.078432,31.764706,18.431372,0,102,0.0,48,1,520.299988,413.399994,13.554,14.509804,0,9147,0,255,3/7/2025
449,1007.0,29,16.470589,36.470589,87,-2.34375,0.78125,37.0,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,40,0,558.700012,419.100006,13.73,12.941176,0,9135,0,255,3/7/2025
1474,1499.0,42,20.784313,31.764706,87,0.0,0.78125,36.0,32.156864,50.980392,20.784313,36.862743,18.82353,0,102,0.0,50,23,546.799988,415.399994,13.632,86.666664,0,9152,0,255,3/7/2025
1714,893.75,3,18.82353,36.470589,89,-2.34375,-1.5625,38.0,29.411764,50.588234,16.078432,31.764706,18.82353,0,102,0.0,50,-2,501.900024,383.399994,13.593,32.549019,0,9156,0,255,3/7/2025
1313,1300.0,30,18.82353,25.490196,86,-2.34375,7.8125,26.0,31.764706,62.35294,30.196079,46.274509,27.843138,0,102,8.627451,50,5,515.799988,420.899994,13.671,0.0,0,9149,0,255,3/7/2025
1354,2153.75,44,21.960785,37.64706,86,-0.78125,-0.78125,39.0,28.627451,55.294117,23.529411,39.607841,22.352942,0,101,3.529412,48,28,551.599976,440.700012,13.671,98.823532,0,9150,0,255,3/7/2025
1835,717.0,3,16.078432,27.450981,87,-2.34375,2.34375,29.0,29.411764,47.843136,16.078432,31.764706,16.078432,0,102,0.0,51,-2,515.799988,390.600006,13.613,27.843138,0,9158,0,255,3/7/2025
1752,1744.5,36,21.17647,38.823528,87,-0.78125,1.5625,38.0,27.058823,52.941177,20.784313,36.862743,20.392157,0,102,2.745098,48,24,517.0,383.0,13.574,71.764709,0,9157,0,255,3/7/2025
527,1608.5,43,19.215687,96.07843,86,-5.46875,-3.125,93.0,38.039215,63.529411,29.019608,45.098038,29.411764,0,101,7.058824,41,2,550.299988,407.100006,13.671,38.431374,0,9136,0,255,3/7/2025
580,1622.5,34,21.960785,19.607843,87,2.34375,0.78125,34.0,30.196079,54.117645,23.529411,39.607841,19.607843,0,101,3.921569,42,0,524.099976,387.5,13.71,61.568626,0,9137,0,255,3/7/2025
1148,1739.75,20,25.882353,78.431374,89,-5.46875,1.5625,79.0,25.882353,67.058823,34.509804,50.588234,28.627451,0,102,14.90196,45,10,516.099976,406.200012,13.632,91.372551,0,9147,0,255,3/7/2025
1805,1578.75,31,21.17647,39.215687,86,-0.78125,3.90625,40.0,29.019608,53.333332,23.137255,39.215687,20.392157,0,102,3.137255,50,22,515.599976,385.0,13.671,89.411766,0,9158,0,255,3/7/2025
288,617.0,0,18.82353,58.431374,85,-2.34375,-2.34375,57.0,29.411764,51.372547,16.078432,31.764706,19.215687,0,100,5.490196,35,1,521.900024,375.100006,13.769,7.843137,0,9132,0,255,3/7/2025
270,867.0,0,18.82353,38.431374,83,-2.34375,-3.90625,38.0,30.196079,50.980392,16.078432,31.764706,18.82353,0,100,0.0,34,0,536.700012,386.399994,13.789,0.0,0,9132,0,255,3/7/2025
1845,650.0,0,18.431372,55.294117,89,-2.34375,0.78125,55.0,29.019608,51.372547,16.078432,31.764706,18.431372,0,102,0.0,51,6,510.0,386.700012,13.574,100.0,0,9158,0,255,3/7/2025
203,1543.75,44,21.17647,39.607841,74,22.337438652951157,-5.46875,61.95007138174565,36.07843,53.725491,21.17647,37.254902,21.17647,0,100,3.529412,32,22,553.5,362.600006,13.925,0.0,0,9131,0,255,3/7/2025
1103,775.0,48,16.078432,26.274509,88,-2.34375,2.34375,27.0,31.764706,47.843136,16.078432,31.764706,16.078432,0,102,0.0,46,0,544.400024,448.299988,13.632,14.90196,0,9146,0,255,3/7/2025
1394,871.0,0,18.431372,36.470589,89,-2.34375,2.34375,38.0,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,0.0,50,-1,517.799988,426.200012,13.554,16.862745,0,9151,0,255,3/7/2025
1130,778.75,13,16.078432,25.09804,87,32.626963045671864,1.5625,62.892218072587205,34.117645,50.588234,16.078432,31.764706,18.431372,0,102,0.0,46,7,523.400024,420.100006,12.929,30.980392,0,9146,0,255,3/7/2025
583,1870.25,39,21.568628,38.823528,87,-0.78125,3.125,39.0,26.274509,54.901962,23.921568,40.0,21.568628,0,101,4.705883,42,25,528.5,390.200012,13.71,85.490196,0,9137,0,255,3/7/2025
674,1598.25,42,25.490196,80.0,86,-5.46875,-3.125,80.0,34.117645,62.745098,28.235294,43.92157,28.235294,0,102,9.411765,45,6,525.400024,392.5,13.574,100.0,0,9139,0,255,3/7/2025
1846,1360.0,8,18.82353,28.627451,89,-2.34375,-6.25,28.0,27.058823,54.509804,24.313726,40.784313,20.784313,0,102,1.960784,50,22,510.099976,386.200012,13.515,40.784313,0,9158,0,255,3/7/2025
1573,1637.5,47,19.607843,29.019608,87,0.78125,-2.34375,31.0,29.411764,52.156864,21.568628,37.64706,19.607843,0,102,0.784314,48,27,537.0,396.700012,13.671,68.235291,0,9154,0,255,3/7/2025
35,724.0,3,19.607843,57.254902,38,31.726113560726027,-7.8125,68.75341386539024,34.117645,52.156864,16.078432,31.764706,19.607843,0,100,0.784314,28,7,216.100006,35.800003,13.359,0.0,0,9128,0,255,3/7/2025
1378,1300.0,29,17.647058,22.745098,88,-2.34375,0.0,24.0,30.980392,49.803921,16.078432,31.764706,17.647058,0,102,0.0,48,4,542.700012,438.899994,13.671,0.0,0,9151,0,255,3/7/2025
1019,1647.5,47,22.745098,50.196079,86,0.0,-4.6875,52.0,27.843138,56.07843,24.705883,40.784313,22.745098,0,102,5.098039,45,20,547.799988,429.700012,13.71,100.0,0,9145,0,255,3/7/2025
131,4000.0,19,18.82353,90.196075,30,-7.8125,-2.34375,90.0,41.960785,61.568626,29.411764,45.490196,27.450981,0,100,10.196078,30,-7,428.100006,142.600006,13.984,0.0,0,9130,0,255,3/7/2025
1680,1157.0,24,18.431372,27.450981,87,1.5625,7.03125,28.0,30.980392,50.588234,20.784313,36.862743,18.039215,0,102,1.568627,48,19,521.200012,399.100006,13.671,14.509804,0,9156,0,255,3/7/2025
1741,1352.25,25,21.17647,46.666668,87,-0.78125,-7.8125,48.0,28.627451,53.725491,23.921568,40.0,20.784313,0,102,4.313725,49,19,509.700012,380.600006,13.671,72.941177,0,9157,0,255,3/7/2025
601,806.25,37,16.470589,26.666666,87,-2.34375,8.59375,27.0,35.686275,48.235294,16.078432,31.764706,16.470589,0,101,0.0,44,0,539.799988,412.700012,13.691,0.0,0,9138,0,255,3/7/2025
683,1725.0,49,17.647058,17.254902,87,-2.34375,0.0,18.0,34.117645,49.803921,16.078432,31.764706,17.647058,0,102,0.0,45,3,549.200012,410.899994,13.671,52.549019,0,9139,0,255,3/7/2025
68,968.75,15,19.215687,36.07843,46,24.38057593458113,-6.25,73.5187398281594,34.509804,51.372547,16.078432,31.764706,19.215687,0,100,0.0,29,7,336.700012,65.0,14.062,0.0,0,9129,0,255,3/7/2025
963,2014.75,56,22.352942,39.607841,86,-0.78125,0.0,40.0,32.156864,55.686275,23.529411,39.607841,22.352942,0,102,4.313725,44,26,566.5,447.0,13.652,100.0,0,9144,0,255,3/7/2025
1038,1922.5,54,21.960785,39.215687,87,-0.78125,-3.90625,41.0,31.764706,55.686275,23.921568,40.0,22.745098,0,102,4.705883,44,25,564.599976,437.399994,13.71,100.0,0,9145,0,255,3/7/2025
1649,1477.25,41,20.392157,36.862743,86,-0.78125,5.46875,39.0,32.941177,52.941177,21.17647,36.862743,20.392157,0,102,1.960784,47,22,534.0,398.5,13.632,81.176468,0,9155,0,255,3/7/2025
1803,1525.0,33,20.392157,24.313726,87,1.5625,0.0,31.0,30.196079,53.725491,23.529411,39.607841,20.784313,0,102,3.529412,50,-4,516.099976,385.0,13.671,75.686272,0,9158,0,255,3/7/2025
1284,1701.5,49,18.82353,21.568628,86,-2.34375,0.0,22.0,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0.0,50,10,539.799988,440.0,13.574,0.0,0,9149,0,255,3/7/2025
916,2047.5,56,19.607843,18.431372,87,-2.34375,0.0,28.0,34.117645,50.196079,16.078432,31.764706,18.431372,0,102,0.0,45,29,608.400024,470.299988,13.671,0.0,0,9143,0,255,3/7/2025
1269,1750.75,49,22.352942,40.0,86,-0.78125,1.5625,42.0,30.196079,55.294117,23.137255,39.215687,22.352942,0,102,4.705883,49,24,569.400024,452.399994,13.574,71.764709,0,9149,0,255,3/7/2025
1702,4000.0,3,16.078432,25.882353,30,-2.34375,-2.34375,27.0,32.156864,47.843136,16.078432,31.764706,16.078432,0,102,0.0,50,4,507.799988,390.5,13.613,13.725491,0,9156,0,255,3/7/2025
887,1842.75,52,21.960785,39.607841,86,34.18787609679255,-2.34375,67.26444381306452,34.509804,54.901962,22.745098,38.823528,21.960785,0,102,2.745098,46,25,579.599976,455.100006,13.613,100.0,0,9142,0,255,3/7/2025
60,699.0,13,19.215687,43.529411,45,-1.5625,-8.59375,47.0,29.411764,51.372547,16.078432,31.764706,19.215687,0,100,0.0,29,10,322.299988,59.400002,14.003,0.0,0,9129,0,255,3/7/2025
1159,1893.75,39,22.745098,50.196079,87,23.97343206770715,0.78125,71.8223410306939,26.274509,50.980392,16.078432,31.764706,18.431372,0,102,1.568627,45,22,545.099976,420.0,13.593,20.392157,0,9147,0,255,3/7/2025
57,802.25,10,20.392157,58.431374,43,-2.34375,-9.375,56.0,38.039215,52.941177,19.607843,35.294117,20.392157,0,100,1.176471,29,9,309.299988,55.0,14.042,0.0,0,9128,0,255,3/7/2025
98,995.25,12,17.254902,31.764706,52,2.34375,-9.375,30.0,35.686275,49.019608,16.078432,31.764706,17.254902,0,100,0.0,30,-3,400.0,104.899994,14.042,0.0,0,9129,0,255,3/7/2025
623,800.75,0,16.470589,27.058823,88,-2.34375,4.6875,28.0,37.254902,48.235294,16.078432,31.764706,16.470589,0,101,0.0,45,-1,510.900024,398.299988,13.652,18.039215,0,9138,0,255,3/7/2025
1423,1243.75,20,16.862745,19.215687,88,29.255945049990828,5.46875,67.24347718250068,30.196079,50.980392,21.568628,37.64706,18.82353,0,102,1.568627,50,5,507.0,403.0,13.632,20.784313,0,9151,0,255,3/7/2025
189,1566.25,45,19.215687,27.058823,72,3.125,-4.6875,27.0,38.039215,51.764706,21.17647,37.254902,19.607843,0,100,0.392157,31,24,552.400024,333.299988,13.984,0.0,0,9131,0,255,3/7/2025
625,800.75,0,16.470589,27.058823,88,-2.34375,4.6875,28.0,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,45,-1,509.099976,396.600006,13.164,27.450981,0,9138,0,255,3/7/2025
230,1441.25,27,23.137255,34.901962,79,-2.34375,-2.34375,59.0,28.627451,55.294117,22.745098,38.823528,21.960785,0,100,3.137255,33,15,547.099976,384.0,13.886,0.0,0,9131,0,255,3/7/2025
511,1346.75,38,18.431372,25.882353,87,2.34375,5.46875,26.0,36.862743,50.588234,20.392157,36.470589,18.431372,0,101,0.0,41,20,556.700012,411.899994,13.73,21.568628,0,9136,0,255,3/7/2025
980,1860.75,53,20.392157,27.843138,86,1.5625,3.90625,29.0,27.843138,51.764706,21.17647,36.862743,19.607843,0,102,0.392157,45,28,562.5,442.100006,13.73,56.07843,0,9144,0,255,3/7/2025
77,1121.0,7,19.215687,28.235294,48,2.34375,-10.15625,30.0,34.117645,49.803921,16.078432,31.764706,17.647058,0,100,1.176471,29,10,358.200012,76.599998,14.121,0.0,0,9129,0,255,3/7/2025
967,2026.5,57,21.568628,39.215687,87,-0.78125,0.78125,40.0,37.254902,55.294117,23.137255,39.215687,22.352942,0,102,3.529412,44,26,569.200012,447.299988,13.671,60.0,0,9144,0,255,3/7/2025
1407,733.5,0,16.862745,41.176472,89,22.41303624106265,-3.90625,66.80173737706866,29.411764,47.843136,16.078432,31.764706,16.470589,0,102,0.0,51,-19,507.099976,412.600006,13.476,22.745098,0,9151,0,255,3/7/2025
1597,1623.25,45,20.0,30.588236,86,0.78125,-3.125,31.0,29.411764,52.156864,21.960785,38.039215,19.607843,0,102,1.176471,48,26,540.900024,397.600006,13.671,71.372551,0,9154,0,255,3/7/2025
1593,1604.5,45,19.607843,28.235294,86,0.78125,1.5625,30.0,29.019608,52.156864,21.960785,37.64706,19.607843,0,102,1.176471,48,26,541.0,397.700012,13.671,67.84314,0,9154,0,255,3/7/2025
136,1780.25,34,24.313726,61.176472,58,-2.34375,5.46875,59.0,44.313725,60.392159,26.666666,42.745098,25.882353,0,100,9.019608,30,21,444.399994,155.800003,13.964,0.0,0,9130,0,255,3/7/2025
1180,1386.5,29,18.431372,24.313726,86,33.76844023145849,3.125,74.24088068708348,29.019608,50.588234,16.078432,31.764706,18.431372,0,102,0.0,47,12,522.700012,415.5,13.593,13.333333,0,9147,0,255,3/7/2025
820,4000.0,42,20.784313,39.215687,30,-0.78125,0.78125,39.0,34.509804,53.725491,21.568628,37.64706,21.17647,0,102,2.352941,46,22,575.299988,443.200012,13.593,27.843138,0,9141,0,255,3/7/2025
205,1518.75,44,21.568628,43.529411,75,-3.125,-2.34375,43.0,38.039215,54.901962,21.960785,38.039215,21.568628,0,100,4.705883,32,20,554.299988,366.200012,13.925,0.0,0,9131,0,255,3/7/2025
229,1195.25,23,23.137255,69.803925,78,-8.59375,-0.78125,68.0,10.588235,56.862743,24.313726,40.392159,23.529411,0,100,4.705883,33,2,544.900024,381.700012,13.886,0.0,0,9131,0,255,3/7/2025
1830,721.0,27,16.470589,21.960785,86,-2.34375,7.8125,26.0,32.156864,47.843136,16.078432,31.764706,16.470589,0,102,0.0,50,0,524.0,392.899994,13.613,0.0,0,9158,0,255,3/7/2025
1083,2489.75,70,18.82353,16.470589,86,-2.34375,0.0,17.0,30.196079,52.156864,16.078432,31.764706,19.607843,0,102,0.392157,43,22,602.5,474.099976,13.73,0.0,0,9146,0,255,3/7/2025
1492,1376.5,40,18.039215,21.568628,87,-2.34375,0.0,23.0,30.196079,51.372547,21.17647,37.254902,19.215687,0,102,1.176471,50,5,542.200012,410.100006,13.652,0.0,0,9152,0,255,3/7/2025
594,1568.75,46,18.82353,23.921568,87,-2.34375,0.0,24.0,36.07843,50.196079,16.078432,31.764706,18.039215,0,101,0.0,42,8,551.400024,411.299988,13.73,0.0,0,9137,0,255,3/7/2025
191,1566.25,45,19.215687,27.058823,72,3.125,-4.6875,27.0,37.254902,51.764706,21.17647,37.254902,19.607843,0,100,0.392157,31,24,552.400024,333.299988,13.984,0.0,0,9131,0,255,3/7/2025
1164,1650.75,35,17.647058,18.431372,87,27.665756241226706,7.03125,61.99725633419446,29.019608,49.411766,18.82353,34.509804,17.647058,0,102,0.0,46,10,541.200012,422.200012,13.671,0.0,0,9147,0,255,3/7/2025
395,1505.25,42,22.745098,54.509804,87,0.0,-4.6875,55.0,47.450981,56.07843,23.137255,39.215687,22.745098,0,100,3.921569,38,18,570.900024,433.299988,13.691,20.784313,0,9134,0,255,3/7/2025
1090,997.5,60,18.82353,32.941177,85,32.36809500566431,7.8125,70.84712640037733,29.019608,50.980392,16.078432,31.764706,18.82353,0,102,0.0,44,0,570.900024,466.299988,13.593,0.0,0,9146,0,255,3/7/2025
857,1866.25,54,21.568628,40.0,87,-0.78125,-2.34375,43.0,34.117645,54.509804,23.137255,39.215687,21.568628,0,102,3.529412,46,24,582.299988,446.200012,13.671,65.098038,0,9142,0,255,3/7/2025
1946,1311.5,16,21.960785,61.568626,90,-1.5625,-3.125,62.0,16.470589,54.509804,25.490196,41.568626,21.568628,0,102,5.098039,51,10,554.200012,414.399994,13.632,54.901962,0,9160,0,255,3/7/2025
1475,1503.0,42,20.784313,38.823528,87,-0.78125,-4.6875,40.0,32.156864,53.333332,21.568628,37.64706,20.784313,0,102,1.960784,50,22,546.0,414.700012,13.574,86.666664,0,9152,0,255,3/7/2025
1978,936.5,7,18.431372,36.07843,89,25.56214773208132,2.34375,68.52411971056561,34.509804,50.588234,16.078432,31.764706,18.431372,0,102,0.0,53,0,536.400024,401.399994,13.496,50.980392,0,9161,0,255,3/7/2025
1801,1585.0,33,18.431372,22.745098,87,-2.34375,4.6875,25.0,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,1.176471,50,14,516.5,384.799988,13.593,80.392159,0,9158,0,255,3/7/2025
1186,896.75,17,18.431372,36.07843,87,-2.34375,0.0,37.0,31.764706,50.588234,16.078432,31.764706,18.431372,0,102,0.0,48,1,518.799988,411.899994,13.554,13.333333,0,9147,0,255,3/7/2025
668,1882.75,39,21.960785,41.568626,87,-0.78125,3.90625,43.0,36.07843,55.294117,24.313726,40.392159,22.352942,0,102,4.705883,45,24,519.400024,388.200012,13.671,59.607841,0,9139,0,255,3/7/2025
1246,2199.0,44,23.529411,50.980392,86,30.39076279675856,-1.5625,65.76890441616351,30.980392,58.431374,25.882353,41.960785,24.705883,0,102,5.882353,49,24,572.299988,458.799988,13.574,0.0,0,9148,0,255,3/7/2025
1506,1450.75,40,20.392157,38.823528,87,-0.78125,0.78125,40.0,31.764706,54.117645,23.529411,39.607841,21.17647,0,102,3.529412,50,21,533.5,404.0,13.632,86.274513,0,9153,0,255,3/7/2025
167,1146.75,33,18.82353,29.411764,66,2.34375,-10.9375,30.0,40.392159,50.980392,16.078432,31.764706,18.82353,0,100,0.0,31,3,513.900024,260.899994,13.925,0.0,0,9130,0,255,3/7/2025
793,1278.0,0,16.470589,34.509804,89,-2.34375,0.0,21.0,34.509804,47.843136,16.078432,31.764706,16.078432,0,102,0.0,47,17,551.0,435.399994,13.652,16.470589,0,9141,0,255,3/7/2025
457,789.0,20,16.470589,28.235294,88,-2.34375,1.5625,28.0,40.784313,48.235294,16.078432,31.764706,16.470589,0,101,0.0,41,-2,550.5,412.5,13.73,17.254902,0,9135,0,255,3/7/2025
1788,1466.25,31,18.039215,26.274509,87,1.5625,2.34375,26.0,29.411764,51.764706,21.960785,37.64706,19.215687,0,102,2.352941,50,22,510.299988,383.299988,13.671,35.686275,0,9157,0,255,3/7/2025
878,1900.0,56,18.431372,20.784313,86,32.98301092031804,0.0,70.93234147779384,34.509804,50.980392,16.078432,31.764706,18.82353,0,102,0.0,46,15,595.799988,460.299988,13.671,0.0,0,9142,0,255,3/7/2025
746,1855.25,52,20.784313,33.725491,86,0.78125,-3.125,34.0,35.686275,53.725491,22.745098,38.823528,21.17647,0,102,1.960784,45,27,534.700012,416.799988,13.652,87.84314,0,9140,0,255,3/7/2025
1206,1741.25,35,18.431372,25.490196,88,-2.34375,0.0,24.0,25.882353,65.882355,30.588236,46.274509,29.803921,0,102,12.156863,46,11,531.799988,411.899994,13.593,48.235294,0,9148,0,255,3/7/2025
1115,1393.75,29,19.215687,25.09804,89,-2.34375,-1.5625,27.0,28.627451,50.588234,16.078432,31.764706,18.431372,0,102,0.0,45,8,533.299988,436.0,13.632,44.313725,0,9146,0,255,3/7/2025
842,1325.0,25,22.745098,29.411764,88,24.05541573481808,1.5625,63.0185124391676,31.764706,50.196079,16.078432,31.764706,18.431372,0,102,1.960784,46,-6,560.400024,434.200012,13.593,80.0,0,9142,0,255,3/7/2025
1986,765.5,0,16.078432,24.705883,89,-2.34375,4.6875,26.0,31.764706,47.843136,16.078432,31.764706,16.078432,0,102,0.0,53,5,533.0,397.799988,13.574,27.058823,0,9161,0,255,3/7/2025
562,864.0,14,18.431372,38.431374,88,32.06692986620994,-2.34375,60.65570480467029,36.862743,50.588234,16.078432,31.764706,18.431372,0,101,0.0,43,-5,850.0,389.600006,13.593,21.17647,0,9137,0,255,3/7/2025
1968,840.5,12,18.82353,22.745098,88,-2.34375,5.46875,26.0,29.019608,47.843136,16.078432,31.764706,16.078432,0,102,0.0,53,7,546.200012,410.100006,13.554,27.058823,0,9160,0,255,3/7/2025
382,4000.0,43,20.0,27.843138,30,2.34375,-3.125,27.0,39.607841,51.764706,21.17647,37.254902,19.607843,0,100,0.392157,37,24,583.299988,440.399994,13.769,14.509804,0,9134,0,255,3/7/2025
1305,1882.75,39,21.17647,33.333332,87,0.0,4.6875,35.0,35.294117,54.117645,21.960785,38.039215,21.17647,0,102,2.745098,49,27,518.400024,422.5,13.593,23.529411,0,9149,0,255,3/7/2025
1951,1607.75,23,19.215687,29.411764,89,0.78125,4.6875,31.0,29.411764,48.627453,16.078432,31.764706,16.862745,0,102,0.0,51,27,555.700012,415.799988,13.652,38.431374,0,9160,0,255,3/7/2025
726,1740.5,49,20.392157,28.627451,86,0.78125,0.78125,33.0,35.686275,52.941177,21.568628,38.039215,20.0,0,102,1.568627,46,27,528.299988,424.399994,13.671,47.843136,0,9140,0,255,3/7/2025
216,884.25,41,16.470589,26.666666,77,-1.5625,0.0,30.0,38.431374,49.019608,16.078432,31.764706,17.254902,0,100,0.0,33,3,555.700012,378.100006,13.984,0.0,0,9131,0,255,3/7/2025
1184,896.75,24,18.431372,35.294117,86,-2.34375,0.78125,37.0,29.019608,50.588234,16.078432,31.764706,18.431372,0,102,0.0,48,0,521.0,414.100006,13.574,14.509804,0,9147,0,255,3/7/2025
191,1566.25,45,19.215687,27.058823,72,3.125,-4.6875,27.0,37.254902,52.156864,21.960785,38.039215,20.392157,0,100,0.392157,31,24,554.200012,339.299988,13.964,0.0,0,9131,0,255,3/7/2025
1450,1953.75,40,20.0,26.666666,85,1.5625,2.34375,28.0,27.058823,52.549019,21.568628,37.254902,20.0,0,102,1.568627,50,28,85.0,409.100006,13.632,74.509804,0,9152,0,255,3/7/2025
1754,1745.25,36,20.392157,29.803921,87,0.78125,-1.5625,31.0,27.058823,52.941177,20.784313,36.862743,20.392157,0,102,2.745098,48,27,517.0,383.0,13.574,71.764709,0,9157,0,255,3/7/2025
1656,997.5,38,16.470589,26.666666,87,-2.34375,6.25,24.0,32.941177,47.843136,16.078432,31.764706,17.647058,0,102,0.0,48,0,526.400024,394.399994,13.32,0.0,0,9155,0,255,3/7/2025
837,734.25,21,16.078432,27.058823,88,31.586788468821165,3.90625,69.50948710768859,35.686275,47.843136,16.078432,31.764706,16.078432,0,102,0.0,48,-3,562.599976,436.200012,13.613,17.647058,0,9141,0,255,3/7/2025
743,1811.5,51,21.568628,37.64706,86,-0.78125,0.78125,38.0,35.294117,54.117645,23.137255,39.215687,21.17647,0,102,2.745098,45,25,531.700012,416.600006,13.652,85.490196,0,9140,0,255,3/7/2025
1901,1290.5,28,21.960785,33.333332,87,-0.78125,-1.5625,56.0,27.843138,49.803921,16.078432,31.764706,17.647058,0,102,0.0,51,12,519.599976,390.100006,13.632,74.509804,0,9159,0,255,3/7/2025
316,2072.5,44,21.17647,29.803921,86,26.40979265281705,3.125,66.32313307241938,27.843138,52.549019,20.0,36.07843,20.0,0,100,1.176471,35,28,568.900024,414.399994,13.75,15.294118,0,9133,0,255,3/7/2025
703,1480.25,41,22.352942,56.862743,87,0.0,-6.25,56.0,33.333332,56.470589,25.882353,41.568626,23.529411,0,102,3.921569,45,18,565.299988,430.0,13.671,100.0,0,9139,0,255,3/7/2025
165,1270.25,37,18.82353,27.058823,66,3.125,-7.03125,28.0,38.039215,50.980392,16.078432,31.764706,18.82353,0,100,0.0,31,5,513.5,258.899994,13.867,0.0,0,9130,0,255,3/7/2025
1517,1532.75,43,20.784313,35.294117,86,0.0,2.34375,38.0,27.843138,52.549019,20.784313,36.470589,20.0,0,102,1.568627,50,23,535.700012,402.100006,13.574,74.117645,0,9153,0,255,3/7/2025
1237,2034.25,43,23.529411,21.17647,86,2.34375,0.0,32.0,34.117645,51.372547,16.078432,31.764706,19.215687,0,102,0.0,49,-8,587.599976,461.0,13.632,0.0,0,9148,0,255,3/7/2025
1591,1607.0,45,19.607843,29.411764,86,0.78125,2.34375,31.0,29.411764,52.156864,21.960785,38.039215,19.607843,0,102,1.176471,48,26,540.700012,397.700012,13.671,68.235291,0,9154,0,255,3/7/2025
772,757.75,46,16.470589,27.058823,87,-2.34375,5.46875,27.0,39.215687,47.843136,16.078432,31.764706,16.470589,0,102,0.0,45,0,575.599976,448.200012,13.652,0.0,0,9140,0,255,3/7/2025
48,1116.25,16,19.607843,35.294117,41,0.78125,-8.59375,35.0,26.274509,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,28,7,281.899994,47.199997,14.082,0.0,0,9128,0,255,3/7/2025
1797,1626.5,33,20.392157,33.725491,87,0.0,4.6875,35.0,29.019608,53.333332,21.17647,37.254902,20.392157,0,102,3.529412,49,25,515.700012,384.5,13.593,83.92157,0,9158,0,255,3/7/2025
1729,1395.25,30,18.431372,34.901962,87,0.0,3.125,31.0,29.411764,50.588234,16.078432,31.764706,18.431372,0,102,0.0,49,21,508.200012,382.0,13.593,35.686275,0,9156,0,255,3/7/2025
795,867.75,0,18.82353,34.509804,89,-2.34375,0.0,37.0,34.509804,47.843136,16.078432,31.764706,16.078432,0,102,0.0,47,3,551.0,435.399994,13.652,16.470589,0,9141,0,255,3/7/2025
1389,846.75,0,18.431372,38.431374,88,-2.34375,1.5625,41.0,31.764706,50.588234,16.078432,31.764706,18.431372,0,102,0.0,50,-6,520.700012,429.0,13.554,15.686275,0,9151,0,255,3/7/2025
1222,2048.25,42,24.705883,54.509804,88,0.0,-3.90625,57.0,27.058823,50.588234,16.078432,31.764706,18.82353,0,102,0.784314,47,21,576.900024,442.799988,13.593,0.0,0,9148,0,255,3/7/2025
1698,814.75,14,16.078432,24.313726,88,-2.34375,3.125,26.0,30.196079,47.843136,16.078432,31.764706,16.078432,0,102,0.0,49,7,510.5,392.799988,13.632,13.725491,0,9156,0,255,3/7/2025
1872,1383.5,29,20.784313,18.431372,88,-2.34375,0.0,21.0,29.019608,52.549019,22.745098,38.823528,20.0,0,102,2.745098,50,-14,510.799988,385.799988,13.652,0.0,0,9159,0,255,3/7/2025
1334,1775.0,40,18.431372,20.784313,86,-2.34375,0.0,22.0,34.117645,50.196079,16.078432,31.764706,18.039215,0,102,0.0,49,11,540.099976,430.399994,13.652,0.0,0,9150,0,255,3/7/2025
1919,1646.75,23,21.960785,51.372547,88,25.973588316900983,-3.90625,69.20062712708406,26.274509,54.509804,24.313726,40.392159,22.352942,0,102,4.313725,51,20,528.599976,393.600006,13.632,78.823532,0,9160,0,255,3/7/2025
